#EXPORTTYPE:                 ;DATA ALL                                  
#FILE:                       ;D10_enthalpy_2kmin_Tg.ngb-sdg             
#FORMAT:                     ;NETZSCH5                                  
#FTYPE:                      ;ASCII                                     
#IDENTITY:                   ;D10_enthalpy_2kmin_Tg                     
#DECIMAL:                    ;POINT                                     
#SEPARATOR:                  ;SEMICOLON                                 
#MTYPE:                      ;TMDSC                                     
#MSUBTYPE:                   ;DSC(raw)                                  
#INSTRUMENT:                 ;NETZSCH DSC 214                           
#PROJECT:                    ;PhD_jkjjo                                 
#DATE/TIME:                  ;16-05-2023 14:49:39 (UTC+2)               
#CORR. FILE:                 ;                                          
#TEMPCAL:                    ;applied                                   
#SENSITIVITY:                ;applied                                   
#LABORATORY:                 ;DTU Wind COM                              
#OPERATOR:                   ;Jesper                                    
#REMARK:                     ;SW2519-1BS1A - Enthalpy of fusion + Tg_inf
#SAMPLE:                     ;D10                                       
#SAMPLE MASS /mg:            ;19.2                                      
#MATERIAL:                   ;Epoxy                                     
#REFERENCE:                  ;Empty Pan                                 
#REFERENCE MASS /mg:         ;0                                         
#TYPE OF CRUCIBLE:           ;Concavus Pan Al, pierced lid              
#SAMPLE CRUCIBLE MASS /mg:   ;50.7                                      
#REFERENCE CRUCIBLE MASS /mg:;51.1                                      
#M.RANGE /‘V:                ;5000                                      
#TAU-R:                      ;---                                       
#CORR. CODE:                 ;000                                       
#EXO:                        ;-1                                        
#RANGE:                      ;-40›C..280›C/-50.0..2.0K/min-M/30/0.0..0.4
#SEGMENT:                    ;S1-6/6                                    
#SEG. 1:                     ;25›C/5.0(K/min)/-40›C                     
#SEG. 2:                     ;-40›C/00:05/-40›C                         
#SEG. 3:                     ;-40›C/2.0(K/min)/280›C                    
#SEG. 4:                     ;280›C/50.0(K/min)/20›C                    
#SEG. 5:                     ;20›C/00:01/20›C                           
#SEG. 6:                     ;20›C/2.0(K/min)/280›C-M/30/0.4            

##Temp./›C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
 12.62600;  2.47000;      -0.13818;3.62733;1
 12.60000;  2.47500;      -0.13813;3.62732;1
 12.57500;  2.48000;      -0.13810;3.62731;1
 12.55200;  2.48500;      -0.13807;3.62730;1
 12.52600;  2.49000;      -0.13807;3.62729;1
 12.49900;  2.49500;      -0.13804;3.62728;1
 12.47600;  2.50000;      -0.13801;3.62727;1
 12.45200;  2.50500;      -0.13799;3.62726;1
 12.42600;  2.51000;      -0.13797;3.62725;1
 12.40300;  2.51500;      -0.13796;3.62724;1
 12.37600;  2.52000;      -0.13797;3.62723;1
 12.35200;  2.52500;      -0.13795;3.62722;1
 12.32800;  2.53000;      -0.13794;3.62721;1
 12.30300;  2.53500;      -0.13790;3.62720;1
 12.27700;  2.54000;      -0.13787;3.62719;1
 12.25300;  2.54500;      -0.13785;3.62718;1
 12.22900;  2.55000;      -0.13783;3.62717;1
 12.20300;  2.55500;      -0.13780;3.62715;1
 12.17900;  2.56000;      -0.13779;3.62714;1
 12.15500;  2.56500;      -0.13777;3.62713;1
 12.12900;  2.57000;      -0.13774;3.62712;1
 12.10300;  2.57500;      -0.13773;3.62711;1
 12.07900;  2.58000;      -0.13768;3.62710;1
 12.05400;  2.58500;      -0.13765;3.62709;1
 12.02800;  2.59000;      -0.13763;3.62708;1
 12.00400;  2.59500;      -0.13760;3.62707;1
 11.98000;  2.60000;      -0.13751;3.62706;1
 11.95400;  2.60500;      -0.13746;3.62705;1
 11.92900;  2.61000;      -0.13745;3.62704;1
 11.90600;  2.61500;      -0.13749;3.62703;1
 11.87900;  2.62000;      -0.13757;3.62701;1
 11.85400;  2.62500;      -0.13756;3.62700;1
 11.83100;  2.63000;      -0.13756;3.62699;1
 11.80400;  2.63500;      -0.13754;3.62698;1
 11.77900;  2.64000;      -0.13754;3.62697;1
 11.75400;  2.64500;      -0.13752;3.62696;1
 11.72900;  2.65000;      -0.13750;3.62695;1
 11.70500;  2.65500;      -0.13748;3.62694;1
 11.68000;  2.66000;      -0.13748;3.62693;1
 11.65400;  2.66500;      -0.13750;3.62692;1
 11.63000;  2.67000;      -0.13749;3.62690;1
 11.60400;  2.67500;      -0.13747;3.62689;1
 11.57900;  2.68000;      -0.13748;3.62688;1
 11.55400;  2.68500;      -0.13748;3.62687;1
 11.52600;  2.69000;      -0.13748;3.62686;1
 11.50200;  2.69500;      -0.13750;3.62685;1
 11.47700;  2.70000;      -0.13752;3.62684;1
 11.45200;  2.70500;      -0.13756;3.62683;1
 11.42800;  2.71000;      -0.13762;3.62681;1
 11.40100;  2.71500;      -0.13763;3.62680;1
 11.37800;  2.72000;      -0.13760;3.62679;1
 11.35300;  2.72500;      -0.13760;3.62678;1
 11.32700;  2.73000;      -0.13763;3.62677;1
 11.30100;  2.73500;      -0.13766;3.62676;1
 11.27500;  2.74000;      -0.13770;3.62675;1
 11.25100;  2.74500;      -0.13773;3.62673;1
 11.22600;  2.75000;      -0.13775;3.62672;1
 11.20100;  2.75500;      -0.13775;3.62671;1
 11.17500;  2.76000;      -0.13776;3.62670;1
 11.15100;  2.76500;      -0.13778;3.62669;1
 11.12800;  2.77000;      -0.13777;3.62668;1
 11.10200;  2.77500;      -0.13779;3.62667;1
 11.07600;  2.78000;      -0.13782;3.62665;1
 11.05100;  2.78500;      -0.13785;3.62664;1
 11.02500;  2.79000;      -0.13787;3.62663;1
 11.00000;  2.79500;      -0.13787;3.62662;1
 10.97600;  2.80000;      -0.13787;3.62661;1
 10.95100;  2.80500;      -0.13788;3.62660;1
 10.92500;  2.81000;      -0.13788;3.62658;1
 10.90100;  2.81500;      -0.13789;3.62657;1
 10.87400;  2.82000;      -0.13791;3.62656;1
 10.84800;  2.82500;      -0.13791;3.62655;1
 10.82400;  2.83000;      -0.13791;3.62654;1
 10.79900;  2.83500;      -0.13794;3.62653;1
 10.77500;  2.84000;      -0.13795;3.62652;1
 10.75100;  2.84500;      -0.13798;3.62650;1
 10.72400;  2.85000;      -0.13800;3.62649;1
 10.69900;  2.85500;      -0.13802;3.62648;1
 10.67500;  2.86000;      -0.13802;3.62647;1
 10.64700;  2.86500;      -0.13804;3.62646;1
 10.62200;  2.87000;      -0.13804;3.62644;1
 10.59900;  2.87500;      -0.13803;3.62643;1
 10.57300;  2.88000;      -0.13803;3.62642;1
 10.55000;  2.88500;      -0.13804;3.62641;1
 10.52400;  2.89000;      -0.13805;3.62640;1
 10.49900;  2.89500;      -0.13805;3.62639;1
 10.47500;  2.90000;      -0.13801;3.62637;1
 10.45000;  2.90500;      -0.13802;3.62636;1
 10.42500;  2.91000;      -0.13802;3.62635;1
 10.40000;  2.91500;      -0.13802;3.62634;1
 10.37400;  2.92000;      -0.13803;3.62633;1
 10.35100;  2.92500;      -0.13802;3.62632;1
 10.32400;  2.93000;      -0.13802;3.62630;1
 10.29900;  2.93500;      -0.13800;3.62629;1
 10.27400;  2.94000;      -0.13799;3.62628;1
 10.25000;  2.94500;      -0.13797;3.62627;1
 10.22500;  2.95000;      -0.13795;3.62626;1
 10.20000;  2.95500;      -0.13795;3.62624;1
 10.17400;  2.96000;      -0.13794;3.62623;1
 10.14900;  2.96500;      -0.13790;3.62622;1
 10.12500;  2.97000;      -0.13788;3.62621;1
 10.10000;  2.97500;      -0.13785;3.62619;1
 10.07700;  2.98000;      -0.13783;3.62618;1
 10.05100;  2.98500;      -0.13783;3.62617;1
 10.02400;  2.99000;      -0.13780;3.62616;1
  9.99900;  2.99500;      -0.13776;3.62615;1
  9.97600;  3.00000;      -0.13771;3.62613;1
  9.95100;  3.00500;      -0.13770;3.62612;1
  9.92600;  3.01000;      -0.13770;3.62611;1
  9.90100;  3.01500;      -0.13771;3.62610;1
  9.87600;  3.02000;      -0.13770;3.62609;1
  9.85200;  3.02500;      -0.13770;3.62607;1
  9.82500;  3.03000;      -0.13767;3.62606;1
  9.80200;  3.03500;      -0.13764;3.62605;1
  9.77600;  3.04000;      -0.13761;3.62604;1
  9.75200;  3.04500;      -0.13758;3.62602;1
  9.72600;  3.05000;      -0.13755;3.62601;1
  9.70100;  3.05500;      -0.13747;3.62600;1
  9.67800;  3.06000;      -0.13743;3.62599;1
  9.65200;  3.06500;      -0.13737;3.62598;1
  9.62700;  3.07000;      -0.13731;3.62596;1
  9.60100;  3.07500;      -0.13727;3.62595;1
  9.57700;  3.08000;      -0.13727;3.62594;1
  9.55200;  3.08500;      -0.13727;3.62593;1
  9.52700;  3.09000;      -0.13728;3.62591;1
  9.50300;  3.09500;      -0.13728;3.62590;1
  9.47900;  3.10000;      -0.13727;3.62589;1
  9.45300;  3.10500;      -0.13717;3.62588;1
  9.42800;  3.11000;      -0.13717;3.62586;1
  9.40400;  3.11500;      -0.13713;3.62585;1
  9.37900;  3.12000;      -0.13709;3.62584;1
  9.35200;  3.12500;      -0.13706;3.62583;1
  9.32800;  3.13000;      -0.13705;3.62581;1
  9.30300;  3.13500;      -0.13705;3.62580;1
  9.27900;  3.14000;      -0.13702;3.62579;1
  9.25600;  3.14500;      -0.13703;3.62578;1
  9.23100;  3.15000;      -0.13699;3.62577;1
  9.20500;  3.15500;      -0.13696;3.62575;1
  9.18200;  3.16000;      -0.13693;3.62574;1
  9.15500;  3.16500;      -0.13694;3.62573;1
  9.12900;  3.17000;      -0.13693;3.62571;1
  9.10600;  3.17500;      -0.13692;3.62570;1
  9.08000;  3.18000;      -0.13689;3.62569;1
  9.05500;  3.18500;      -0.13687;3.62568;1
  9.02800;  3.19000;      -0.13684;3.62566;1
  9.00400;  3.19500;      -0.13684;3.62565;1
  8.98000;  3.20000;      -0.13681;3.62564;1
  8.95400;  3.20500;      -0.13681;3.62562;1
  8.92900;  3.21000;      -0.13680;3.62561;1
  8.90500;  3.21500;      -0.13681;3.62560;1
  8.88000;  3.22000;      -0.13681;3.62559;1
  8.85400;  3.22500;      -0.13680;3.62557;1
  8.83000;  3.23000;      -0.13681;3.62556;1
  8.80300;  3.23500;      -0.13681;3.62555;1
  8.77900;  3.24000;      -0.13680;3.62553;1
  8.75300;  3.24500;      -0.13679;3.62552;1
  8.73000;  3.25000;      -0.13677;3.62551;1
  8.70200;  3.25500;      -0.13677;3.62549;1
  8.67800;  3.26000;      -0.13679;3.62548;1
  8.65400;  3.26500;      -0.13681;3.62547;1
  8.63000;  3.27000;      -0.13683;3.62546;1
  8.60400;  3.27500;      -0.13684;3.62544;1
  8.58000;  3.28000;      -0.13685;3.62543;1
  8.55400;  3.28500;      -0.13687;3.62542;1
  8.52700;  3.29000;      -0.13689;3.62540;1
  8.50300;  3.29500;      -0.13692;3.62539;1
  8.47900;  3.30000;      -0.13693;3.62538;1
  8.45400;  3.30500;      -0.13694;3.62536;1
  8.42800;  3.31000;      -0.13695;3.62535;1
  8.40300;  3.31500;      -0.13696;3.62534;1
  8.37800;  3.32000;      -0.13697;3.62532;1
  8.35200;  3.32500;      -0.13695;3.62531;1
  8.32800;  3.33000;      -0.13695;3.62530;1
  8.30300;  3.33500;      -0.13694;3.62528;1
  8.27800;  3.34000;      -0.13695;3.62527;1
  8.25400;  3.34500;      -0.13697;3.62526;1
  8.22700;  3.35000;      -0.13698;3.62524;1
  8.20300;  3.35500;      -0.13697;3.62523;1
  8.17600;  3.36000;      -0.13698;3.62522;1
  8.15300;  3.36500;      -0.13701;3.62520;1
  8.12800;  3.37000;      -0.13704;3.62519;1
  8.10200;  3.37500;      -0.13706;3.62518;1
  8.07900;  3.38000;      -0.13705;3.62516;1
  8.05200;  3.38500;      -0.13705;3.62515;1
  8.02800;  3.39000;      -0.13705;3.62514;1
  8.00200;  3.39500;      -0.13707;3.62512;1
  7.97900;  3.40000;      -0.13706;3.62511;1
  7.95200;  3.40500;      -0.13705;3.62510;1
  7.92700;  3.41000;      -0.13704;3.62508;1
  7.90400;  3.41500;      -0.13704;3.62507;1
  7.87800;  3.42000;      -0.13704;3.62506;1
  7.85200;  3.42500;      -0.13706;3.62504;1
  7.82800;  3.43000;      -0.13706;3.62503;1
  7.80400;  3.43500;      -0.13701;3.62502;1
  7.77800;  3.44000;      -0.13701;3.62500;1
  7.75300;  3.44500;      -0.13704;3.62499;1
  7.72800;  3.45000;      -0.13703;3.62497;1
  7.70300;  3.45500;      -0.13704;3.62496;1
  7.67700;  3.46000;      -0.13703;3.62495;1
  7.65200;  3.46500;      -0.13704;3.62493;1
  7.62800;  3.47000;      -0.13705;3.62492;1
  7.60300;  3.47500;      -0.13706;3.62491;1
  7.57600;  3.48000;      -0.13707;3.62489;1
  7.55200;  3.48500;      -0.13704;3.62488;1
  7.52800;  3.49000;      -0.13703;3.62486;1
  7.50200;  3.49500;      -0.13701;3.62485;1
  7.47700;  3.50000;      -0.13701;3.62484;1
  7.45300;  3.50500;      -0.13704;3.62482;1
  7.42800;  3.51000;      -0.13703;3.62481;1
  7.40100;  3.51500;      -0.13701;3.62479;1
  7.37600;  3.52000;      -0.13701;3.62478;1
  7.35100;  3.52500;      -0.13700;3.62477;1
  7.32600;  3.53000;      -0.13699;3.62475;1
  7.30300;  3.53500;      -0.13700;3.62474;1
  7.27700;  3.54000;      -0.13699;3.62473;1
  7.25000;  3.54500;      -0.13698;3.62471;1
  7.22800;  3.55000;      -0.13697;3.62470;1
  7.20200;  3.55500;      -0.13698;3.62468;1
  7.17700;  3.56000;      -0.13700;3.62467;1
  7.15100;  3.56500;      -0.13700;3.62466;1
  7.12500;  3.57000;      -0.13699;3.62464;1
  7.10000;  3.57500;      -0.13698;3.62463;1
  7.07600;  3.58000;      -0.13699;3.62461;1
  7.05100;  3.58500;      -0.13698;3.62460;1
  7.02600;  3.59000;      -0.13695;3.62459;1
  7.00100;  3.59500;      -0.13693;3.62457;1
  6.97600;  3.60000;      -0.13691;3.62456;1
  6.94900;  3.60500;      -0.13691;3.62454;1
  6.92500;  3.61000;      -0.13690;3.62453;1
  6.89900;  3.61500;      -0.13689;3.62451;1
  6.87500;  3.62000;      -0.13691;3.62450;1
  6.85000;  3.62500;      -0.13693;3.62449;1
  6.82600;  3.63000;      -0.13692;3.62447;1
  6.80100;  3.63500;      -0.13693;3.62446;1
  6.77600;  3.64000;      -0.13691;3.62444;1
  6.74900;  3.64500;      -0.13690;3.62443;1
  6.72600;  3.65000;      -0.13689;3.62442;1
  6.69900;  3.65500;      -0.13690;3.62440;1
  6.67600;  3.66000;      -0.13692;3.62439;1
  6.64800;  3.66500;      -0.13692;3.62437;1
  6.62500;  3.67000;      -0.13691;3.62436;1
  6.60000;  3.67500;      -0.13691;3.62434;1
  6.57500;  3.68000;      -0.13694;3.62433;1
  6.54700;  3.68500;      -0.13695;3.62431;1
  6.52600;  3.69000;      -0.13695;3.62430;1
  6.50000;  3.69500;      -0.13693;3.62429;1
  6.47600;  3.70000;      -0.13691;3.62427;1
  6.45000;  3.70500;      -0.13687;3.62426;1
  6.42500;  3.71000;      -0.13684;3.62424;1
  6.40100;  3.71500;      -0.13684;3.62423;1
  6.37500;  3.72000;      -0.13685;3.62421;1
  6.35000;  3.72500;      -0.13683;3.62420;1
  6.32400;  3.73000;      -0.13682;3.62418;1
  6.30100;  3.73500;      -0.13682;3.62417;1
  6.27600;  3.74000;      -0.13681;3.62416;1
  6.25100;  3.74500;      -0.13679;3.62414;1
  6.22500;  3.75000;      -0.13677;3.62413;1
  6.19900;  3.75500;      -0.13674;3.62411;1
  6.17400;  3.76000;      -0.13674;3.62410;1
  6.14900;  3.76500;      -0.13674;3.62408;1
  6.12500;  3.77000;      -0.13672;3.62407;1
  6.10100;  3.77500;      -0.13669;3.62405;1
  6.07500;  3.78000;      -0.13669;3.62404;1
  6.05000;  3.78500;      -0.13671;3.62402;1
  6.02500;  3.79000;      -0.13672;3.62401;1
  6.00100;  3.79500;      -0.13674;3.62399;1
  5.97400;  3.80000;      -0.13671;3.62398;1
  5.94900;  3.80500;      -0.13670;3.62396;1
  5.92400;  3.81000;      -0.13668;3.62395;1
  5.90000;  3.81500;      -0.13669;3.62393;1
  5.87600;  3.82000;      -0.13670;3.62392;1
  5.85000;  3.82500;      -0.13669;3.62390;1
  5.82400;  3.83000;      -0.13666;3.62389;1
  5.79800;  3.83500;      -0.13665;3.62387;1
  5.77400;  3.84000;      -0.13665;3.62386;1
  5.75000;  3.84500;      -0.13665;3.62385;1
  5.72400;  3.85000;      -0.13664;3.62383;1
  5.69900;  3.85500;      -0.13662;3.62381;1
  5.67300;  3.86000;      -0.13659;3.62380;1
  5.64900;  3.86500;      -0.13657;3.62378;1
  5.62500;  3.87000;      -0.13657;3.62377;1
  5.59900;  3.87500;      -0.13659;3.62376;1
  5.57400;  3.88000;      -0.13658;3.62374;1
  5.54900;  3.88500;      -0.13656;3.62372;1
  5.52400;  3.89000;      -0.13657;3.62371;1
  5.49900;  3.89500;      -0.13655;3.62369;1
  5.47400;  3.90000;      -0.13654;3.62368;1
  5.45000;  3.90500;      -0.13653;3.62367;1
  5.42400;  3.91000;      -0.13652;3.62365;1
  5.39800;  3.91500;      -0.13655;3.62363;1
  5.37400;  3.92000;      -0.13657;3.62362;1
  5.34800;  3.92500;      -0.13656;3.62360;1
  5.32400;  3.93000;      -0.13653;3.62359;1
  5.29900;  3.93500;      -0.13652;3.62357;1
  5.27400;  3.94000;      -0.13653;3.62356;1
  5.24800;  3.94500;      -0.13652;3.62354;1
  5.22200;  3.95000;      -0.13652;3.62353;1
  5.19800;  3.95500;      -0.13654;3.62351;1
  5.17500;  3.96000;      -0.13651;3.62350;1
  5.14800;  3.96500;      -0.13650;3.62348;1
  5.12100;  3.97000;      -0.13649;3.62346;1
  5.10000;  3.97500;      -0.13646;3.62345;1
  5.07300;  3.98000;      -0.13645;3.62344;1
  5.05000;  3.98500;      -0.13642;3.62342;1
  5.02500;  3.99000;      -0.13641;3.62341;1
  5.00000;  3.99500;      -0.13637;3.62339;1
  4.97300;  4.00000;      -0.13633;3.62337;1
  4.94900;  4.00500;      -0.13633;3.62336;1
  4.92300;  4.01000;      -0.13636;3.62334;1
  4.90000;  4.01500;      -0.13637;3.62333;1
  4.87400;  4.02000;      -0.13637;3.62331;1
  4.84900;  4.02500;      -0.13635;3.62330;1
  4.82400;  4.03000;      -0.13633;3.62328;1
  4.79900;  4.03500;      -0.13630;3.62327;1
  4.77300;  4.04000;      -0.13629;3.62325;1
  4.74800;  4.04500;      -0.13629;3.62323;1
  4.72400;  4.05000;      -0.13626;3.62322;1
  4.69900;  4.05500;      -0.13623;3.62320;1
  4.67400;  4.06000;      -0.13620;3.62319;1
  4.64900;  4.06500;      -0.13619;3.62317;1
  4.62500;  4.07000;      -0.13616;3.62316;1
  4.60000;  4.07500;      -0.13612;3.62314;1
  4.57500;  4.08000;      -0.13612;3.62313;1
  4.55000;  4.08500;      -0.13610;3.62311;1
  4.52600;  4.09000;      -0.13602;3.62310;1
  4.49900;  4.09500;      -0.13597;3.62308;1
  4.47500;  4.10000;      -0.13595;3.62306;1
  4.45100;  4.10500;      -0.13596;3.62305;1
  4.42600;  4.11000;      -0.13596;3.62303;1
  4.40100;  4.11500;      -0.13594;3.62302;1
  4.37700;  4.12000;      -0.13594;3.62300;1
  4.35100;  4.12500;      -0.13593;3.62299;1
  4.32600;  4.13000;      -0.13592;3.62297;1
  4.30100;  4.13500;      -0.13590;3.62295;1
  4.27500;  4.14000;      -0.13591;3.62294;1
  4.25100;  4.14500;      -0.13590;3.62292;1
  4.22500;  4.15000;      -0.13591;3.62290;1
  4.20000;  4.15500;      -0.13591;3.62289;1
  4.17600;  4.16000;      -0.13586;3.62287;1
  4.15000;  4.16500;      -0.13586;3.62286;1
  4.12300;  4.17000;      -0.13586;3.62284;1
  4.10000;  4.17500;      -0.13585;3.62283;1
  4.07500;  4.18000;      -0.13581;3.62281;1
  4.05100;  4.18500;      -0.13571;3.62279;1
  4.02500;  4.19000;      -0.13568;3.62278;1
  4.00100;  4.19500;      -0.13572;3.62276;1
  3.97600;  4.20000;      -0.13572;3.62275;1
  3.95100;  4.20500;      -0.13576;3.62273;1
  3.92500;  4.21000;      -0.13580;3.62271;1
  3.90000;  4.21500;      -0.13578;3.62270;1
  3.87600;  4.22000;      -0.13576;3.62268;1
  3.85100;  4.22500;      -0.13577;3.62267;1
  3.82500;  4.23000;      -0.13579;3.62265;1
  3.80200;  4.23500;      -0.13579;3.62263;1
  3.77600;  4.24000;      -0.13577;3.62262;1
  3.75200;  4.24500;      -0.13578;3.62260;1
  3.72600;  4.25000;      -0.13578;3.62258;1
  3.70000;  4.25500;      -0.13578;3.62257;1
  3.67500;  4.26000;      -0.13581;3.62255;1
  3.65100;  4.26500;      -0.13581;3.62253;1
  3.62400;  4.27000;      -0.13580;3.62252;1
  3.59900;  4.27500;      -0.13578;3.62250;1
  3.57500;  4.28000;      -0.13576;3.62249;1
  3.55100;  4.28500;      -0.13574;3.62247;1
  3.52500;  4.29000;      -0.13572;3.62245;1
  3.50000;  4.29500;      -0.13571;3.62244;1
  3.47500;  4.30000;      -0.13571;3.62242;1
  3.45100;  4.30500;      -0.13573;3.62240;1
  3.42600;  4.31000;      -0.13575;3.62239;1
  3.40000;  4.31500;      -0.13574;3.62237;1
  3.37700;  4.32000;      -0.13571;3.62236;1
  3.34900;  4.32500;      -0.13573;3.62234;1
  3.32500;  4.33000;      -0.13573;3.62232;1
  3.30100;  4.33500;      -0.13571;3.62231;1
  3.27600;  4.34000;      -0.13571;3.62229;1
  3.25100;  4.34500;      -0.13571;3.62227;1
  3.22600;  4.35000;      -0.13570;3.62226;1
  3.20000;  4.35500;      -0.13571;3.62224;1
  3.17600;  4.36000;      -0.13571;3.62222;1
  3.15000;  4.36500;      -0.13571;3.62221;1
  3.12700;  4.37000;      -0.13567;3.62219;1
  3.10300;  4.37500;      -0.13565;3.62217;1
  3.07500;  4.38000;      -0.13566;3.62216;1
  3.05000;  4.38500;      -0.13567;3.62214;1
  3.02700;  4.39000;      -0.13569;3.62212;1
  3.00100;  4.39500;      -0.13568;3.62211;1
  2.97500;  4.40000;      -0.13567;3.62209;1
  2.95100;  4.40500;      -0.13569;3.62207;1
  2.92400;  4.41000;      -0.13568;3.62205;1
  2.90200;  4.41500;      -0.13569;3.62204;1
  2.87400;  4.42000;      -0.13570;3.62202;1
  2.85100;  4.42500;      -0.13571;3.62201;1
  2.82600;  4.43000;      -0.13571;3.62199;1
  2.80100;  4.43500;      -0.13570;3.62197;1
  2.77600;  4.44000;      -0.13568;3.62195;1
  2.75000;  4.44500;      -0.13569;3.62194;1
  2.72600;  4.45000;      -0.13567;3.62192;1
  2.69800;  4.45500;      -0.13567;3.62190;1
  2.67400;  4.46000;      -0.13565;3.62189;1
  2.64900;  4.46500;      -0.13565;3.62187;1
  2.62700;  4.47000;      -0.13565;3.62185;1
  2.60000;  4.47500;      -0.13564;3.62184;1
  2.57500;  4.48000;      -0.13562;3.62182;1
  2.55100;  4.48500;      -0.13562;3.62180;1
  2.52500;  4.49000;      -0.13562;3.62178;1
  2.50000;  4.49500;      -0.13561;3.62177;1
  2.47500;  4.50000;      -0.13560;3.62175;1
  2.45100;  4.50500;      -0.13560;3.62173;1
  2.42500;  4.51000;      -0.13561;3.62172;1
  2.39900;  4.51500;      -0.13559;3.62170;1
  2.37400;  4.52000;      -0.13558;3.62168;1
  2.35100;  4.52500;      -0.13557;3.62167;1
  2.32400;  4.53000;      -0.13556;3.62165;1
  2.30000;  4.53500;      -0.13558;3.62163;1
  2.27500;  4.54000;      -0.13558;3.62161;1
  2.24900;  4.54500;      -0.13557;3.62160;1
  2.22300;  4.55000;      -0.13557;3.62158;1
  2.19800;  4.55500;      -0.13556;3.62156;1
  2.17300;  4.56000;      -0.13556;3.62154;1
  2.14800;  4.56500;      -0.13556;3.62153;1
  2.12500;  4.57000;      -0.13555;3.62151;1
  2.09800;  4.57500;      -0.13554;3.62149;1
  2.07400;  4.58000;      -0.13551;3.62147;1
  2.04900;  4.58500;      -0.13551;3.62146;1
  2.02400;  4.59000;      -0.13553;3.62144;1
  1.99700;  4.59500;      -0.13558;3.62142;1
  1.97400;  4.60000;      -0.13556;3.62141;1
  1.94900;  4.60500;      -0.13557;3.62139;1
  1.92300;  4.61000;      -0.13556;3.62137;1
  1.89900;  4.61500;      -0.13558;3.62135;1
  1.87300;  4.62000;      -0.13559;3.62134;1
  1.84800;  4.62500;      -0.13559;3.62132;1
  1.82200;  4.63000;      -0.13560;3.62130;1
  1.79800;  4.63500;      -0.13558;3.62128;1
  1.77400;  4.64000;      -0.13554;3.62127;1
  1.74800;  4.64500;      -0.13550;3.62125;1
  1.72300;  4.65000;      -0.13549;3.62123;1
  1.69800;  4.65500;      -0.13549;3.62121;1
  1.67700;  4.66000;      -0.13550;3.62120;1
  1.64900;  4.66500;      -0.13551;3.62118;1
  1.62500;  4.67000;      -0.13549;3.62116;1
  1.59900;  4.67500;      -0.13548;3.62114;1
  1.57400;  4.68000;      -0.13546;3.62113;1
  1.54800;  4.68500;      -0.13548;3.62111;1
  1.52500;  4.69000;      -0.13549;3.62109;1
  1.50000;  4.69500;      -0.13547;3.62107;1
  1.47400;  4.70000;      -0.13546;3.62105;1
  1.45000;  4.70500;      -0.13544;3.62104;1
  1.42400;  4.71000;      -0.13541;3.62102;1
  1.39900;  4.71500;      -0.13540;3.62100;1
  1.37500;  4.72000;      -0.13537;3.62098;1
  1.34700;  4.72500;      -0.13534;3.62096;1
  1.32500;  4.73000;      -0.13533;3.62095;1
  1.30000;  4.73500;      -0.13531;3.62093;1
  1.27500;  4.74000;      -0.13532;3.62091;1
  1.25000;  4.74500;      -0.13531;3.62089;1
  1.22600;  4.75000;      -0.13527;3.62088;1
  1.20100;  4.75500;      -0.13523;3.62086;1
  1.17300;  4.76000;      -0.13521;3.62084;1
  1.14900;  4.76500;      -0.13519;3.62082;1
  1.12500;  4.77000;      -0.13519;3.62081;1
  1.10100;  4.77500;      -0.13517;3.62079;1
  1.07500;  4.78000;      -0.13514;3.62077;1
  1.05000;  4.78500;      -0.13512;3.62075;1
  1.02400;  4.79000;      -0.13510;3.62073;1
  1.00000;  4.79500;      -0.13512;3.62072;1
  0.97700;  4.80000;      -0.13512;3.62070;1
  0.95000;  4.80500;      -0.13511;3.62068;1
  0.92600;  4.81000;      -0.13513;3.62066;1
  0.89900;  4.81500;      -0.13514;3.62064;1
  0.87500;  4.82000;      -0.13515;3.62063;1
  0.85100;  4.82500;      -0.13515;3.62061;1
  0.82500;  4.83000;      -0.13514;3.62059;1
  0.80000;  4.83500;      -0.13514;3.62057;1
  0.77400;  4.84000;      -0.13512;3.62055;1
  0.75000;  4.84500;      -0.13511;3.62053;1
  0.72400;  4.85000;      -0.13509;3.62052;1
  0.69900;  4.85500;      -0.13507;3.62050;1
  0.67600;  4.86000;      -0.13502;3.62048;1
  0.64900;  4.86500;      -0.13502;3.62046;1
  0.62400;  4.87000;      -0.13506;3.62044;1
  0.59900;  4.87500;      -0.13509;3.62042;1
  0.57400;  4.88000;      -0.13509;3.62041;1
  0.54900;  4.88500;      -0.13511;3.62039;1
  0.52400;  4.89000;      -0.13512;3.62037;1
